route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-045000_M12_101,WEST VILLAGE ABINGDON SQ,1,36241999,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-049500_M12_101,MIDTOWN WEST COLUMBUS CIRCLE,0,36241999,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-054000_M12_101,WEST VILLAGE ABINGDON SQ,1,36241999,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-058500_M12_101,MIDTOWN WEST COLUMBUS CIRCLE,0,36241999,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-063000_M12_101,WEST VILLAGE ABINGDON SQ,1,36241999,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-067500_M12_101,MIDTOWN WEST COLUMBUS CIRCLE,0,36241999,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-072000_M12_105,WEST VILLAGE ABINGDON SQ,1,36241999,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-076500_M12_105,MIDTOWN WEST COLUMBUS CIRCLE,0,36241999,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-081000_M12_105,WEST VILLAGE ABINGDON SQ,1,36241999,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-085500_M12_105,MIDTOWN WEST COLUMBUS CIRCLE,0,36241999,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-093000_M12_102,WEST VILLAGE ABINGDON SQ,1,36242316,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-097500_M12_102,MIDTOWN WEST COLUMBUS CIRCLE,0,36242316,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-105000_M12_105,WEST VILLAGE ABINGDON SQ,1,36242000,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-109500_M12_105,MIDTOWN WEST COLUMBUS CIRCLE,0,36242000,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-117000_M12_104,WEST VILLAGE ABINGDON SQ,1,36241999,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-115500_M12_106,MIDTOWN WEST COLUMBUS CIRCLE,0,36242316,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-134500_M12_106,MIDTOWN WEST COLUMBUS CIRCLE,0,36242316,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-042500_M12_103,WEST VILLAGE ABINGDON SQ,1,36242000,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-046500_M12_103,MIDTOWN WEST COLUMBUS CIRCLE,0,36242000,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-051000_M12_103,WEST VILLAGE ABINGDON SQ,1,36242000,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-055500_M12_103,MIDTOWN WEST COLUMBUS CIRCLE,0,36242000,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-060000_M12_103,WEST VILLAGE ABINGDON SQ,1,36242000,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-064500_M12_103,MIDTOWN WEST COLUMBUS CIRCLE,0,36242000,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-069000_M12_104,WEST VILLAGE ABINGDON SQ,1,36242000,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-073500_M12_104,MIDTOWN WEST COLUMBUS CIRCLE,0,36242000,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-078000_M12_104,WEST VILLAGE ABINGDON SQ,1,36242000,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-090000_M12_101,WEST VILLAGE ABINGDON SQ,1,36241999,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-094500_M12_101,MIDTOWN WEST COLUMBUS CIRCLE,0,36241999,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-102000_M12_102,WEST VILLAGE ABINGDON SQ,1,36242316,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-106500_M12_102,MIDTOWN WEST COLUMBUS CIRCLE,0,36242316,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-114000_M12_105,WEST VILLAGE ABINGDON SQ,1,36242000,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-118500_M12_105,MIDTOWN WEST COLUMBUS CIRCLE,0,36242000,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-123000_M12_105,WEST VILLAGE ABINGDON SQ,1,36242000,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-127500_M12_105,MIDTOWN WEST COLUMBUS CIRCLE,0,36242000,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-133000_M12_105,WEST VILLAGE ABINGDON SQ,1,36242000,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-129000_M12_106,WEST VILLAGE ABINGDON SQ,1,36242316,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-043500_M12_102,MIDTOWN WEST COLUMBUS CIRCLE,0,36242316,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-048000_M12_102,WEST VILLAGE ABINGDON SQ,1,36242316,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-052500_M12_102,MIDTOWN WEST COLUMBUS CIRCLE,0,36242316,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-057000_M12_102,WEST VILLAGE ABINGDON SQ,1,36242316,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-061500_M12_102,MIDTOWN WEST COLUMBUS CIRCLE,0,36242316,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-066000_M12_102,WEST VILLAGE ABINGDON SQ,1,36242316,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-070500_M12_102,MIDTOWN WEST COLUMBUS CIRCLE,0,36242316,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-075000_M12_103,WEST VILLAGE ABINGDON SQ,1,36242316,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-079500_M12_103,MIDTOWN WEST COLUMBUS CIRCLE,0,36242316,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-084000_M12_103,WEST VILLAGE ABINGDON SQ,1,36242316,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-088500_M12_103,MIDTOWN WEST COLUMBUS CIRCLE,0,36242316,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-096000_M12_106,WEST VILLAGE ABINGDON SQ,1,36242000,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-100500_M12_106,MIDTOWN WEST COLUMBUS CIRCLE,0,36242000,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-108000_M12_104,WEST VILLAGE ABINGDON SQ,1,36241999,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-112500_M12_104,MIDTOWN WEST COLUMBUS CIRCLE,0,36241999,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-121500_M12_104,MIDTOWN WEST COLUMBUS CIRCLE,0,36241999,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-126000_M12_104,WEST VILLAGE ABINGDON SQ,1,36241999,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-130500_M12_104,MIDTOWN WEST COLUMBUS CIRCLE,0,36241999,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-124500_M12_106,MIDTOWN WEST COLUMBUS CIRCLE,0,36242316,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-120000_M12_106,WEST VILLAGE ABINGDON SQ,1,36242316,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-082500_M12_104,MIDTOWN WEST COLUMBUS CIRCLE,0,36242000,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-087000_M12_106,WEST VILLAGE ABINGDON SQ,1,36242000,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-091500_M12_106,MIDTOWN WEST COLUMBUS CIRCLE,0,36242000,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-099000_M12_101,WEST VILLAGE ABINGDON SQ,1,36241999,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-103500_M12_101,MIDTOWN WEST COLUMBUS CIRCLE,0,36241999,M120074
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-111000_M12_106,WEST VILLAGE ABINGDON SQ,1,36242316,M120071
M12,MQ_D4-Weekday-SDon,MQ_D4-Weekday-SDon-040000_M12_102,WEST VILLAGE ABINGDON SQ,1,36242316,M120071
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-041000_M96_805,WEST SIDE WEST END AV CROSSTOWN,1,36242982,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-044000_M96_807,WEST SIDE WEST END AV CROSSTOWN,1,36242984,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-047500_M96_811,WEST SIDE WEST END AV CROSSTOWN,1,36242988,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-049500_M96_813,WEST SIDE WEST END AV CROSSTOWN,1,36242990,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-050700_M96_807,WEST SIDE WEST END AV CROSSTOWN,1,36242984,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-051900_M96_816,WEST SIDE WEST END AV CROSSTOWN,1,36242994,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-053100_M96_818,WEST SIDE WEST END AV CROSSTOWN,1,36242996,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-054300_M96_811,WEST SIDE WEST END AV CROSSTOWN,1,36242988,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-055500_M96_821,WEST SIDE WEST END AV CROSSTOWN,1,36242999,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-056700_M96_813,WEST SIDE WEST END AV CROSSTOWN,1,36242990,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-058200_M96_807,WEST SIDE WEST END AV CROSSTOWN,1,36242984,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-059700_M96_819,WEST SIDE WEST END AV CROSSTOWN,1,36242997,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-061200_M96_820,WEST SIDE WEST END AV CROSSTOWN,1,36242998,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-062700_M96_821,WEST SIDE WEST END AV CROSSTOWN,1,36242999,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-064200_M96_813,WEST SIDE WEST END AV CROSSTOWN,1,36242990,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-067200_M96_819,WEST SIDE WEST END AV CROSSTOWN,1,36242997,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-070200_M96_821,WEST SIDE WEST END AV CROSSTOWN,1,36242999,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-073200_M96_807,WEST SIDE WEST END AV CROSSTOWN,1,36242989,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-076200_M96_824,WEST SIDE WEST END AV CROSSTOWN,1,36242979,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-079200_M96_820,WEST SIDE WEST END AV CROSSTOWN,1,36242996,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-082200_M96_827,WEST SIDE WEST END AV CROSSTOWN,1,36242993,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-084200_M96_829,WEST SIDE WEST END AV CROSSTOWN,1,36243001,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-086200_M96_828,WEST SIDE WEST END AV CROSSTOWN,1,36243002,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-088200_M96_817,WEST SIDE WEST END AV CROSSTOWN,1,36242998,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-090200_M96_830,WEST SIDE WEST END AV CROSSTOWN,1,36243003,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-092200_M96_831,WEST SIDE WEST END AV CROSSTOWN,1,36242991,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-094200_M96_825,WEST SIDE WEST END AV CROSSTOWN,1,36242981,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-096000_M96_824,WEST SIDE WEST END AV CROSSTOWN,1,36243008,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-097500_M96_830,WEST SIDE WEST END AV CROSSTOWN,1,36243003,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-099000_M96_837,WEST SIDE WEST END AV CROSSTOWN,1,36243010,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-100200_M96_832,WEST SIDE WEST END AV CROSSTOWN,1,36243006,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-101400_M96_827,WEST SIDE WEST END AV CROSSTOWN,1,36242993,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-102600_M96_811,WEST SIDE WEST END AV CROSSTOWN,1,36242995,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-103800_M96_823,WEST SIDE WEST END AV CROSSTOWN,1,36243001,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-105000_M96_818,WEST SIDE WEST END AV CROSSTOWN,1,36242989,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-106500_M96_837,WEST SIDE WEST END AV CROSSTOWN,1,36243010,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-108000_M96_825,WEST SIDE WEST END AV CROSSTOWN,1,36242981,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-109500_M96_824,WEST SIDE WEST END AV CROSSTOWN,1,36243008,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-111500_M96_814,WEST SIDE WEST END AV CROSSTOWN,1,36243004,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-113500_M96_837,WEST SIDE WEST END AV CROSSTOWN,1,36243010,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-116000_M96_824,WEST SIDE WEST END AV CROSSTOWN,1,36243008,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-119000_M96_827,WEST SIDE WEST END AV CROSSTOWN,1,36243006,M1060006
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-122000_M96_833,WEST SIDE WEST END AV CROSSTOWN,1,36243011,M1060006
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-006000_M96_801,EAST SIDE 1 AV CROSSTOWN,0,36242978,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-010000_M96_801,EAST SIDE 1 AV CROSSTOWN,0,36242978,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-014000_M96_801,EAST SIDE 1 AV CROSSTOWN,0,36242978,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-018000_M96_801,EAST SIDE 1 AV CROSSTOWN,0,36242978,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-022000_M96_801,EAST SIDE 1 AV CROSSTOWN,0,36242978,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-026000_M96_802,EAST SIDE 1 AV CROSSTOWN,0,36242979,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-029500_M96_801,EAST SIDE 1 AV CROSSTOWN,0,36242978,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-031300_M96_802,EAST SIDE 1 AV CROSSTOWN,0,36242979,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-032800_M96_803,EAST SIDE 1 AV CROSSTOWN,0,36242980,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-034300_M96_801,EAST SIDE 1 AV CROSSTOWN,0,36242978,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-035800_M96_804,EAST SIDE 1 AV CROSSTOWN,0,36242981,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-037000_M96_802,EAST SIDE 1 AV CROSSTOWN,0,36242979,M960093
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-038000_M96_805,EAST HARLEM FDR DRIVE CROSSTOWN,0,36242982,M1060005
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-038200_M96_803,EAST SIDE 1 AV CROSSTOWN,0,36242980,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-039400_M96_801,EAST SIDE 1 AV CROSSTOWN,0,36242978,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-040400_M96_806,EAST SIDE 1 AV CROSSTOWN,0,36242983,M960093
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-041000_M96_807,EAST HARLEM FDR DRIVE CROSSTOWN,0,36242984,M1060005
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-041400_M96_804,EAST SIDE 1 AV CROSSTOWN,0,36242981,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-041900_M96_808,EAST SIDE 1 AV CROSSTOWN,0,36242985,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-042400_M96_802,EAST SIDE 1 AV CROSSTOWN,0,36242979,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-042900_M96_809,EAST SIDE 1 AV CROSSTOWN,0,36242986,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-043400_M96_810,EAST SIDE 1 AV CROSSTOWN,0,36242987,M960093
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-043500_M96_811,EAST HARLEM FDR DRIVE CROSSTOWN,0,36242988,M1060005
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-043900_M96_803,EAST SIDE 1 AV CROSSTOWN,0,36242980,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-044300_M96_801,EAST SIDE 1 AV CROSSTOWN,0,36242978,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-044700_M96_805,EAST SIDE 1 AV CROSSTOWN,0,36242982,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-045100_M96_812,EAST SIDE 1 AV CROSSTOWN,0,36242989,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-045500_M96_806,EAST SIDE 1 AV CROSSTOWN,0,36242983,M960093
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-045500_M96_813,EAST HARLEM FDR DRIVE CROSSTOWN,0,36242990,M1060005
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-045900_M96_814,EAST SIDE 1 AV CROSSTOWN,0,36242991,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-046300_M96_804,EAST SIDE 1 AV CROSSTOWN,0,36242981,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-046700_M96_X01,EAST SIDE 1 AV CROSSTOWN,0,36242992,M960093
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-047000_M96_807,EAST HARLEM FDR DRIVE CROSSTOWN,0,36242984,M1060005
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-047100_M96_808,EAST SIDE 1 AV CROSSTOWN,0,36242985,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-047500_M96_815,EAST SIDE 1 AV CROSSTOWN,0,36242993,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-047900_M96_802,EAST SIDE 1 AV CROSSTOWN,0,36242979,M960093
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-048200_M96_816,EAST HARLEM FDR DRIVE CROSSTOWN,0,36242994,M1060005
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-048300_M96_809,EAST SIDE 1 AV CROSSTOWN,0,36242986,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-048700_M96_817,EAST SIDE 1 AV CROSSTOWN,0,36242995,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-049100_M96_810,EAST SIDE 1 AV CROSSTOWN,0,36242987,M960093
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-049400_M96_818,EAST HARLEM FDR DRIVE CROSSTOWN,0,36242996,M1060005
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-049500_M96_819,EAST SIDE 1 AV CROSSTOWN,0,36242997,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-049800_M96_803,EAST SIDE 1 AV CROSSTOWN,0,36242980,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-050100_M96_801,EAST SIDE 1 AV CROSSTOWN,0,36242978,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-050400_M96_805,EAST SIDE 1 AV CROSSTOWN,0,36242982,M960093
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-050600_M96_811,EAST HARLEM FDR DRIVE CROSSTOWN,0,36242988,M1060005
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-050700_M96_812,EAST SIDE 1 AV CROSSTOWN,0,36242989,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-051000_M96_820,EAST SIDE 1 AV CROSSTOWN,0,36242998,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-051300_M96_806,EAST SIDE 1 AV CROSSTOWN,0,36242983,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-051600_M96_814,EAST SIDE 1 AV CROSSTOWN,0,36242991,M960093
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-051800_M96_821,EAST HARLEM FDR DRIVE CROSSTOWN,0,36242999,M1060005
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-051900_M96_804,EAST SIDE 1 AV CROSSTOWN,0,36242981,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-052200_M96_X02,EAST SIDE 1 AV CROSSTOWN,0,36243000,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-052500_M96_X01,EAST SIDE 1 AV CROSSTOWN,0,36242992,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-052800_M96_808,EAST SIDE 1 AV CROSSTOWN,0,36242985,M960093
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-053000_M96_813,EAST HARLEM FDR DRIVE CROSSTOWN,0,36242990,M1060005
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-053100_M96_815,EAST SIDE 1 AV CROSSTOWN,0,36242993,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-053600_M96_822,EAST SIDE 1 AV CROSSTOWN,0,36242979,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-054100_M96_809,EAST SIDE 1 AV CROSSTOWN,0,36242986,M960093
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-054500_M96_807,EAST HARLEM FDR DRIVE CROSSTOWN,0,36242984,M1060005
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-054600_M96_817,EAST SIDE 1 AV CROSSTOWN,0,36242995,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-112900_M96_827,WEST SIDE WEST END AV CROSSTOWN,1,36243006,M960003
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-055100_M96_810,EAST SIDE 1 AV CROSSTOWN,0,36242987,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-055600_M96_816,EAST SIDE 1 AV CROSSTOWN,0,36242994,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-113400_M96_829,WEST SIDE WEST END AV CROSSTOWN,1,36242986,M960003
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-056000_M96_819,EAST HARLEM FDR DRIVE CROSSTOWN,0,36242997,M1060005
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-056100_M96_803,EAST SIDE 1 AV CROSSTOWN,0,36242980,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-056600_M96_818,EAST SIDE 1 AV CROSSTOWN,0,36242996,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-114000_M96_825,WEST SIDE WEST END AV CROSSTOWN,1,36242981,M960003
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-057100_M96_812,EAST SIDE 1 AV CROSSTOWN,0,36242989,M960093
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-057500_M96_820,EAST HARLEM FDR DRIVE CROSSTOWN,0,36242998,M1060005
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-057600_M96_811,EAST SIDE 1 AV CROSSTOWN,0,36242988,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-114600_M96_830,WEST SIDE WEST END AV CROSSTOWN,1,36242993,M960003
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-058100_M96_814,EAST SIDE 1 AV CROSSTOWN,0,36242991,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-115200_M96_835,WEST SIDE WEST END AV CROSSTOWN,1,36243009,M960003
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-058600_M96_802,EAST SIDE 1 AV CROSSTOWN,0,36242981,M960093
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-059000_M96_821,EAST HARLEM FDR DRIVE CROSSTOWN,0,36242999,M1060005
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-059100_M96_X02,EAST SIDE 1 AV CROSSTOWN,0,36243000,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-059600_M96_815,EAST SIDE 1 AV CROSSTOWN,0,36242993,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-060100_M96_822,EAST SIDE 1 AV CROSSTOWN,0,36242979,M960093
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-115800_M96_836,WEST SIDE WEST END AV CROSSTOWN,1,36243011,M960003
M106,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-060500_M96_813,EAST HARLEM FDR DRIVE CROSSTOWN,0,36242990,M1060005
M96,MV_D4-Weekday-SDon,MV_D4-Weekday-SDon-060700_M96_809,EAST SIDE 1 AV CROSSTOWN,0,36242986,M960093
